T, Cp, H, S
36300, 67.2275548900669, 1111439.7816401853, 271.47652147834015
36400, 68.06963395391469, 1118204.5728339592, 271.6626226105338
36500, 68.9198135496485, 1125053.9784575033, 271.850534557927
36600, 69.77791009844688, 1131988.7994511246, 272.0402693255064
36700, 70.64373209875377, 1139009.8180010386, 272.2318383082881
36800, 71.51708013207397, 1146117.7967474163, 272.42525227640533
36900, 72.39774687796934, 1153313.4779932972, 272.62052136042377
37000, 73.28551713845945, 1160597.5829155506, 272.81765503691236
37100, 74.18016787205993, 1167970.8107787506, 273.0166621142838
37200, 75.0814682376177, 1175433.838152961, 273.2175507189348
37300, 75.98917964814119, 1182987.3181363258, 273.4203282816982
37400, 76.90305583478391, 1190631.8795835918, 273.62500152463844
37500, 77.82284292113141, 1198368.126341622, 273.8315764482064
37600, 78.74827950791395, 1206196.636492745, 274.04005831877686
37700, 79.67909676827335, 1214117.9616071293, 274.25045165658946
37800, 80.6150185536703, 1222132.6260052484, 274.4627602241182
37900, 81.55576151050676, 1230241.1260314414, 274.6769870148865
38000, 82.50103520755003, 1238443.9293397185, 274.89313424275184
38100, 83.4505422741511, 1246741.474192804, 275.11120333168094
38200, 84.40397854931734, 1255134.1687755524, 275.33119490603366
38300, 85.36103324160571, 1263622.3905237685, 275.5531087813789
38400, 86.32138909983895, 1272206.4854697112, 275.77694395586303
38500, 87.28472259456478, 1280886.7676050325, 276.0026986021449
38600, 88.2507041102192, 1289663.5182625302, 276.23037005992325
38700, 89.21899814786421, 1298536.9855174609, 276.459954829069
38800, 90.18926353841678, 1307507.383609903, 276.6914485633853
38900, 91.16115366620882, 1316574.8923888633, 276.92484606501057
39000, 92.13431670270408, 1325739.6567789863, 277.16014127947386
39100, 93.10839585019097, 1335001.786271655, 277.39732729143583
39200, 94.08302959523624, 1344361.3544405284, 277.6363963211106
39300, 95.05785197167462, 1353818.3984830608, 277.8773397213933
39400, 96.03249283281275, 1363372.9187887127, 278.1201479757044
39500, 97.00657813262649, 1373024.8785349382, 278.3648106965644
39600, 97.97973021561141, 1382774.2033116643, 278.61131662490527
39700, 98.95156811493071, 1392620.7807752416, 278.8596536301374
39800, 99.92170785853092, 1402564.4603324695, 279.10980871096893
39900, 100.88976278281184, 1412605.0528556264, 279.3617679969965
40000, 101.85534385349514, 1422742.3304295114, 279.61551675107233
40100, 102.81805999318273, 1432976.0261305377, 279.87103937244757
40200, 103.77751841527389, 1443305.8338390738, 280.12831940069987
40300, 104.73332496363297, 1453731.4080856051, 280.38733952045527
40400, 105.68508445764081, 1464252.3639307618, 280.64808156689094
40500, 106.63240104206797, 1474868.2768804943, 280.9105265320372
40600, 107.57487854125309, 1485578.682836276, 281.17465457186546
40700, 108.51212081705462, 1496383.078080847, 281.4404450141661
40800, 109.44373213001785, 1507280.9193000903, 281.7078763672133
40900, 110.36931750318918, 1518271.6236409326, 281.97692632920814
41000, 111.28848308803448, 1529354.5688061211, 282.2475717985032
41100, 112.20083653178446, 1540529.093185133, 282.51978888458854
41200, 113.10598734572247, 1551794.4960223318, 282.7935529198442
41300, 114.003547273715, 1563150.0376218224, 283.0688384720418
41400, 114.89313066041957, 1574594.9395890664, 283.34561935758416
41500, 115.77435481853509, 1586128.3851092607, 283.6238686554737
41600, 116.64684039449085, 1597749.5192625911, 283.90355872199564
41700, 117.51021173191648, 1609457.449375698, 284.18466120609946
41800, 118.36409723231667, 1621251.245409497, 284.4671470654642
41900, 119.20812971231294, 1633129.9403828585, 284.7509865832285
42000, 120.04194675678139, 1645092.5308317635, 285.0361493853692
42100, 120.86519106739038, 1657137.9773036821, 285.3226044587073
42200, 121.67751080582326, 1669265.2048863682, 285.6103201695207
42300, 122.4785599311449, 1681473.1037709564, 285.8992642827456
42400, 123.26799853070357, 1693760.5298479449, 286.1894039817305
42500, 124.0454931440401, 1706126.3053366793, 286.48070588854284
42600, 124.81071707915181, 1718569.219446261, 286.77313608477965
42700, 125.56335072067026, 1731088.0290678507, 287.0666601328685
42800, 126.30308182935791, 1743681.4594974339, 287.3612430978302
42900, 127.02960583242228, 1756348.205188044, 287.6568495694786
43000, 127.74262610415423, 1769086.9305304228, 287.95344368502214
43100, 128.44185423646363, 1781896.2706614754, 288.2509891520473
43200, 129.12701029877203, 1794774.832299018, 288.54944927184744
43300, 129.79782308694303, 1807721.1946021384, 288.8487869630727
43400, 130.4540303607483, 1820733.9100557435, 289.14896478566584
43500, 131.09537906957735, 1833811.5053783096, 289.44994496505586
43600, 131.72162556596098, 1846952.482451868, 289.75168941658467
43700, 132.33253580666457, 1860155.3192721298, 290.05415977011626
43800, 132.9278855409925, 1873418.4709185765, 290.35731739482014
43900, 133.50746048606356, 1886740.3705427453, 290.6611234240862
44000, 134.07105648882015, 1900119.4303729637, 290.9655387805327
44100, 134.6184796745625, 1913554.0427350504, 291.27052420109084
44200, 135.14954658181205, 1927042.5810868999, 291.5760402621212
44300, 135.66408428339173, 1940583.4010660544, 291.8820474045381
44400, 136.16193049355203, 1954174.8415485641, 292.1885059589075
44500, 136.64293366113864, 1967815.2257179846, 292.4953761704882
44600, 137.10695304862844, 1981502.862142721, 292.8026182241822
44700, 137.55385879714663, 1995236.0458609124, 293.1101922693713
44800, 137.98353197733937, 2009013.0594710186, 293.418058444606
44900, 138.39586462622427, 2022832.1742264929, 293.72617690211024
45000, 138.7907597700424, 2036691.6511338316, 294.03450783208757
45100, 139.1681314332438, 2050589.7420522536, 294.3430114867922
45200, 139.52790463363394, 2064524.6907928984, 294.6516482043288
45300, 139.87001536397847, 2078494.7342178156, 294.9603784321771
45400, 140.19441056009504, 2092498.1033358031, 295.269162750393
45500, 140.50104805575288, 2106533.024394437, 295.57796189446856
45600, 140.7898965244825, 2120597.719967372, 295.8867367778377
45700, 141.0609354087206, 2134690.410034647, 296.1954485139813
45800, 141.31415483636997, 2148809.313055483, 296.50405843812865
45900, 141.5495555252294, 2162952.6470323396, 296.8125281285294
46000, 141.76714867552153, 2177118.630564398, 297.1208194272654
46100, 141.96695585092127, 2191305.4838901856, 297.4288944605994
