T, Cp, H, S
23200, 41.24147370531285, 600038.5776750919, 259.52680615268866
23300, 41.48768282492113, 604175.0447516681, 259.704718609833
23400, 41.73273770990681, 608336.0757645736, 259.88292112062373
23500, 41.97655049695287, 612521.5508892983, 260.0614061015677
23600, 42.21903430033787, 616731.3415633528, 260.24016569473406
23700, 42.46010327447909, 620965.3105871675, 260.41919177666244
23800, 42.69967267485743, 625223.3122311671, 260.5984759673433
23900, 42.93765891726063, 629505.1923488532, 260.77800963926194
24000, 43.173979635285534, 633810.7884957248, 260.95778392649777
24100, 43.408553736042855, 638139.9300538596, 261.1377897338692
24200, 43.64130145401184, 642492.4383619741, 261.31801774611705
24300, 43.872144402995104, 646868.126850774, 261.49845843711535
24400, 44.10100562612785, 651266.8011834031, 261.67910207910376
24500, 44.327809643899094, 655688.2594007946, 261.85993875193094
24600, 44.552482500146226, 660132.2920717237, 262.04095835230146
24700, 44.77495180598784, 664598.6824473556, 262.22215060301716
24800, 44.99514678166357, 669087.2066200833, 262.40350506220574
24900, 45.212998296253296, 673597.6336864446, 262.585011132527
25000, 45.42843890525163, 678129.7259139009, 262.7666580703504
25100, 45.641402885978145, 682683.2389112689, 262.94843499489434
25200, 45.851826270806114, 687257.921802582, 263.1303308973207
25300, 46.059646878197796, 691853.5174041654, 263.312334649776
25400, 46.26480434153675, 696469.7624047064, 263.4944350143732
25500, 46.46724013575204, 701106.3875480951, 263.676620652105
25600, 46.666897601732394, 705763.1178188175, 263.85888013168346
25700, 46.86372196853229, 710439.6726296816, 264.0412019382977
25800, 47.05766037337506, 715135.7660116518, 264.2235744822834
25900, 47.24866187946175, 719851.1068055739, 264.405986107698
26000, 47.43667749159779, 724585.398855573, 264.58842510079546
26100, 47.62166016965288, 729338.3412039055, 264.77087969839334
26200, 47.803564839872294, 734109.6282870473, 264.95333809612765
26300, 47.98234840406155, 738898.9501328091, 265.13578845658986
26400, 48.15796974666871, 743705.9925582648, 265.31821891733995
26500, 48.33038973979198, 748530.4373682814, 265.50061759879077
26600, 48.49957124614276, 753371.962554451, 265.6829726119591
26700, 48.66547911999682, 758230.2424942147, 265.86527206607883
26800, 48.82808020616949, 763104.9481499856, 266.0475040760713
26900, 48.98734333705226, 767995.747268069, 266.22965676986905
27000, 49.143239327751346, 772902.304577194, 266.4117182955898
27100, 49.2957409693699, 777824.2819864638, 266.5936768285558
27200, 49.44482302047919, 782761.3387825429, 266.77552057815547
27300, 49.590462196824014, 787713.1318259058, 266.957237794546
27400, 49.73263715931109, 792679.3157459663, 267.13881677519134
27500, 49.87132850032964, 797659.5431349232, 267.3202458712343
27600, 50.00651872845576, 802653.4647401584, 267.50151349370134
27700, 50.13819225159275, 807660.7296550245, 267.6826081195361
27800, 50.266335358601424, 812680.985507871, 267.8635182974614
27900, 50.39093619947523, 817713.8786491626, 268.0442326536666
28000, 50.51198476411599, 822759.0543365389, 268.22473989732066
28100, 50.62947285976721, 827816.156917693, 268.4050288259082
28200, 50.743394087161846, 832884.8300109189, 268.58508833038866
28300, 50.853743815443075, 837964.7166832191, 268.7649074001774
28400, 50.96051915591629, 843055.4596258417, 268.9444751279483
28500, 51.06371893469105, 848156.7013271386, 269.1237807142581
28600, 51.1633436642718, 853268.0842426325, 269.3028134719915
28700, 51.25939551415708, 858389.2509621955, 269.48156283062855
28800, 51.35187828050549, 863519.8443742396, 269.6600183403329
28900, 51.4407973549278, 868659.5078268284, 269.8381696758636
29000, 51.52615969246396, 873807.8852856281, 270.0160066403092
29100, 51.60797377880293, 878964.6214886175, 270.1935191686468
29200, 51.68624959680379, 884129.3620974853, 270.3706973311257
29300, 51.760998592374946, 889301.7538456437, 270.5475313364782
29400, 51.83223363976873, 894481.4446828065, 270.7240115349579
29500, 51.899969006347035, 899668.0839160618, 270.9001284212085
29600, 51.96422031687334, 904861.3223474058, 271.0758726369625
29700, 52.02500451738551, 910060.8124076753, 271.25123497357515
29800, 52.082339838703, 915266.2082868564, 271.4262063743923
29900, 52.13624575962045, 920477.1660607238, 271.60077793695626
30000, 52.186742969839436, 925693.3438137864, 271.7749409150518
30100, 52.23385333268837, 930914.4017585169, 271.94868672059357
30200, 52.27759984767953, 936140.0023508414, 272.12200692535947
30300, 52.3180066129514, 941369.8104018832, 272.29489326257004
30400, 52.35509878764205, 946603.4931859421, 272.4673376283192
30500, 52.388902554239635, 951840.7205447133, 272.63933208285715
30600, 52.4194450809531, 957081.1649877403, 272.81086885172886
30700, 52.44675448414608, 962324.5017891079, 272.9819403267721
30800, 52.470859790874464, 967570.4090803834, 273.15253906697683
30900, 52.49179090156762, 972818.5679398192, 273.32265779920897
31000, 52.509578552891114, 978068.6624778301, 273.4922894188032
